match_id,player_id,placement,mode,length,traits,units
127,840,3,Ranked,00:30:56,"['6 Light', '2 Mystic']","['Vayne', 'Jax', 'Aatrox', 'Karma', 'Soraka', 'Lucian', 'Yorick', 'Zed']"
128,840,3,Ranked,00:32:25,"['4 Mystic', '2 Lunar', '4 Blademaster', '2 Desert', '2 Wind']","['Leona', 'Yasuo', 'Soraka', 'Azir', 'Karma', 'Sivir', 'Janna', 'Master Yi']"
129,840,3,Ranked,00:33:51,"['2 Mountain', '4 Ocean', '4 Warden', '3 Mage']","['Taliyah', 'Thresh', 'Syndra', 'Nautilus', 'Malphite', 'Brand', 'Nami', 'Taric']"
130,840,1,Ranked,00:32:53,"['2 Mountain', '4 Ocean', '4 Warden', '3 Inferno', '3 Mage', '2 Mystic']","['Taliyah', 'Syndra', 'Thresh', 'Soraka', 'Nautilus', 'Brand', 'Malphite', 'Nami', 'Amumu']"
131,1743,5,Ranked,00:28:34,"['4 Inferno', '3 Shadow', '2 Mystic', '2 Ranger']","['Varus', 'Senna', 'Soraka', 'Karma', 'Kindred', 'Sion', 'Annie', 'Amumu']"
132,1743,5,Ranked,00:29:31,"['6 Shadow', '2 Lunar', '1 Avatar', '2 Crystal', '2 Ranger', '2 Warden']","['Leona', 'Senna', 'Sion', 'Karma', 'Kindred', 'Veigar', 'Ashe', 'Taric', 'Lux']"
133,1743,4,Ranked,00:32:54,"['2 Lunar', '3 Electric', '3 Glacial', '3 Warden', '2 Mystic']","['Leona', 'Ornn', 'Braum', 'Volibear', 'Ezreal', 'Karma', 'Nami', 'Zed']"
134,1743,3,Ranked,00:31:23,"['2 Lunar', '5 Ranger', '2 Mystic', '2 Glacial', '2 Warden']","['Leona', 'Braum', 'Varus', 'Ezreal', 'Karma', 'Kindred', 'Soraka', 'Ashe', 'Twitch']"
135,1743,7,Ranked,00:25:49,"['1 Alchemist', '4 Ranger', '3 Warden', '2 Crystal']","['Leona', 'Varus', 'Kindred', 'Ashe', 'Malphite', 'Twitch', 'Singed', 'Taric']"
136,1743,1,Ranked,00:36:10,"['3 Poison', '1 Alchemist', '4 Ranger', '3 Warden', '2 Crystal', '2 Glacial']","['Braum', 'Dr. Mundo', 'Ezreal', 'Kindred', 'Ashe', 'Malphite', 'Twitch', 'Singed', 'Taric']"
137,1743,4,Ranked,00:29:06,"['4 Ranger', '2 Crystal', '2 Glacial', '2 Warden']","['Malzahar', 'Braum', 'Varus', 'Ezreal', 'Sion', 'Twitch', 'Ashe', 'Taric']"
138,1743,1,Ranked,00:35:47,"['4 Crystal', '1 Alchemist', '1 Avatar', '4 Ranger', '2 Glacial', '2 Warden']","['Braum', 'Varus', 'Ezreal', 'Kindred', 'Ashe', 'Taric', 'Singed', 'Lux']"
139,1743,2,Ranked,00:35:37,"['6 Shadow', '3 Wind', '2 Mystic', '2 Blademaster']","['Malzahar', 'Senna', 'Yasuo', 'Kindred', 'Qiyana', 'Veigar', 'Sion', 'Janna', 'Master Yi']"
140,1743,1,Ranked,00:34:42,"['4 Crystal', '1 Avatar', '4 Ranger', '4 Warden', '3 Inferno', '2 Glacial']","['Leona', 'Varus', 'Braum', 'Kindred', 'Ezreal', 'Ashe', 'Amumu', 'Taric', 'Lux']"
141,431,1,Ranked,00:31:04,"['2 Lunar', '1 Alchemist', '4 Warden', '3 Electric', '2 Mystic', '2 Glacial']","['Leona', 'Ornn', 'Braum', 'Volibear', 'Karma', 'Soraka', 'Malphite', 'Singed', 'Zed']"
142,431,3,Ranked,00:31:31,"['1 Avatar', '4 Ocean', '3 Inferno', '3 Mage', '2 Mystic', '2 Warden']","['Vladimir', 'Syndra', 'Karma', 'Nautilus', 'Brand', 'Nami', 'Taric', 'Lux']"
143,431,1,Ranked,00:29:46,"['4 Warden', '4 Ocean', '4 Mage', '3 Inferno']","['Vladimir', 'Syndra', 'Thresh', 'Qiyana', 'Qiyana', 'Nautilus', 'Brand', 'Malphite', 'Amumu']"
144,431,1,Ranked,00:31:44,"['3 Poison', '1 Alchemist', '4 Ranger', '3 Inferno', '3 Warden', '2 Crystal']","['Varus', 'Dr. Mundo', 'Kindred', 'Ashe', 'Malphite', 'Twitch', 'Amumu', 'Singed', 'Taric']"
145,431,1,Ranked,00:35:24,"['1 Avatar', '6 Inferno', '3 Shadow', '2 Mystic', '2 Blademaster', '2 Ranger', '2 Warden']","['Varus', 'Karma', 'Kindred', 'Qiyana', 'Sion', 'Amumu', 'Master Yi', 'Taric', 'Lux']"
146,431,1,Ranked,00:37:42,"['4 Warden', '4 Ocean', '3 Inferno', '3 Mage', '2 Mystic']","['Vladimir', 'Syndra', 'Nautilus', 'Brand', 'Janna', 'Malphite', 'Nami', 'Amumu', 'Taric']"
147,431,8,Ranked,00:24:48,"['4 Warden', '4 Ranger', '2 Glacial']","['Leona', 'Ornn', 'Braum', 'Varus', 'Ezreal', 'Malphite', 'Ashe', 'Twitch']"
148,431,1,Ranked,00:37:37,"['3 Poison', '1 Alchemist', '4 Ranger', '3 Warden', '2 Crystal']","['Braum', 'Varus', 'Dr. Mundo', 'Kindred', 'Ashe', 'Malphite', 'Twitch', 'Taric', 'Singed']"
149,431,2,Ranked,00:33:38,"['2 Lunar', '6 Light', '2 Mystic', '2 Warden']","['Leona', 'Nasus', 'Jax', 'Aatrox', 'Karma', 'Soraka', 'Lucian', 'Yorick']"
150,431,3,Ranked,00:35:10,"['4 Ranger', '2 Crystal', '2 Mystic', '2 Glacial', '2 Warden']","['Braum', 'Varus', 'Karma', 'Kindred', 'Soraka', 'Ashe', 'Twitch', 'Taric']"
151,1334,3,Ranked,00:31:03,"['1 Avatar', '4 Ranger', '4 Warden', '3 Ocean', '2 Glacial']","['Braum', 'Varus', 'Ezreal', 'Kindred', 'Nautilus', 'Malphite', 'Twitch', 'Lux']"
152,1334,1,Ranked,00:32:01,"['6 Berserker', '3 Poison', '1 Alchemist', '3 Electric', '2 Glacial']","['Ornn', 'Jax', 'Volibear', 'Dr. Mundo', 'Sion', 'Olaf', 'Twitch', 'Zed', 'Singed']"
153,1334,7,Ranked,00:25:27,"['4 Blademaster', '3 Wind', '3 Mystic']","['Yasuo', 'Aatrox', 'Karma', 'Qiyana', 'Sivir', 'Janna', 'Yorick', 'Master Yi']"
154,1334,5,Ranked,00:28:04,"['2 Mountain', '4 Ocean', '4 Mage', '3 Warden']","['Taliyah', 'Vladimir', 'Thresh', 'Nautilus', 'Veigar', 'Brand', 'Malphite', 'Nami']"
155,1334,3,Ranked,00:34:00,"['2 Mountain', '4 Ocean', '4 Warden', '4 Mage', '3 Inferno', '3 Assassin']","['Taliyah', 'Syndra', 'Thresh', 'Nautilus', 'Qiyana', 'Brand', 'Khazix', 'Malphite', 'Amumu']"
156,1334,3,Ranked,00:37:17,"['4 Predator', '3 Poison', '1 Alchemist', '1 Avatar', '3 Steel', '3 Crystal', '2 Ranger']","[""Kog'Maw"", 'Warwick', ""Rek'Sai"", 'Skarner', 'Ashe', 'Twitch', 'Singed', 'Taric', 'Lux']"
157,1334,4,Ranked,00:27:33,"['4 Glacial', '4 Ranger', '3 Light', '2 Crystal', '2 Warden']","['Vayne', 'Varus', 'Braum', 'Ezreal', 'Ashe', 'Olaf', 'Yorick', 'Taric']"
158,1334,6,Ranked,00:21:08,"['6 Inferno', '2 Ranger']","['Diana', 'Zyra', 'Varus', 'Kindred', 'Qiyana', 'Annie', 'Annie']"
159,1334,8,Ranked,00:24:49,"['3 Poison', '1 Alchemist', '3 Berserker', '2 Electric', '2 Glacial', '2 Warden']","['Leona', 'Ornn', 'Volibear', 'Dr. Mundo', 'Twitch', 'Olaf', 'Singed']"
160,1334,6,Ranked,00:26:14,"['2 Mountain', '4 Ocean', '4 Warden', '4 Mage']","['Taliyah', 'Vladimir', 'Syndra', 'Thresh', 'Nautilus', 'Brand', 'Malphite', 'Amumu']"
161,22,7,Ranked,00:26:01,"['2 Lunar', '5 Light', '2 Mystic', '2 Warden']","['Leona', 'Nasus', 'Jax', 'Karma', 'Soraka', 'Yorick', 'Lucian']"
162,22,7,Ranked,00:27:48,"['4 Electric', '1 Avatar', '3 Warden']","['Ornn', 'Volibear', 'Azir', 'Nautilus', 'Malphite', 'Yorick', 'Lux']"
163,22,7,Ranked,00:27:31,"['4 Mystic', '2 Lunar', '4 Blademaster', '2 Wind']","['Leona', 'Yasuo', 'Soraka', 'Aatrox', 'Karma', 'Sivir', 'Janna', 'Master Yi']"
164,22,4,Ranked,00:30:57,"['6 Berserker', '3 Poison', '1 Alchemist', '2 Desert', '2 Glacial']","['Renekton', 'Volibear', 'Dr. Mundo', 'Sion', 'Twitch', 'Khazix', 'Olaf', 'Olaf', 'Singed']"
165,22,5,Ranked,00:29:26,"['4 Mystic', '5 Blademaster', '2 Desert', '2 Wind']","['Yasuo', 'Aatrox', 'Azir', 'Karma', 'Sivir', 'Soraka', 'Janna', 'Master Yi']"
166,22,2,Ranked,00:34:13,"['3 Poison', '3 Predator', '1 Avatar', '2 Crystal', '2 Steel', '2 Ranger', '2 Wind']","[""Kog'Maw"", ""Rek'Sai"", 'Skarner', 'Dr. Mundo', 'Nocturne', 'Ashe', 'Twitch', 'Lux']"
167,22,7,Ranked,00:28:13,"['6 Shadow', '3 Inferno', '2 Mystic']","['Malzahar', 'Senna', 'Sion', 'Karma', 'Kindred', 'Veigar', 'Annie', 'Master Yi']"
168,22,2,Ranked,00:32:28,"['2 Mountain', '4 Ocean', '3 Mage', '3 Warden', '2 Mystic']","['Taliyah', 'Vladimir', 'Thresh', 'Nautilus', 'Brand', 'Janna', 'Malphite', 'Nami']"
169,22,7,Ranked,00:27:47,"['2 Lunar', '2 Mountain', '4 Warden']","['Leona', 'Nasus', 'Ornn', 'Azir', 'Karma', 'Qiyana', 'Malphite', 'Yorick']"
170,22,8,Ranked,00:24:38,"['6 Berserker', '2 Glacial']","['Renekton', 'Jax', 'Volibear', 'Dr. Mundo', 'Karma', 'Sion', 'Olaf']"
171,2008,6,Ranked,00:25:44,"['4 Ranger', '2 Glacial', '2 Warden']","['Braum', 'Varus', 'Ezreal', 'Kindred', 'Ashe', 'Malphite', 'Nami']"
172,2008,6,Ranked,00:26:21,"['2 Lunar', '4 Light', '2 Mystic', '2 Warden']","['Leona', 'Nasus', 'Vayne', 'Jax', 'Karma', 'Soraka']"
173,2008,4,Ranked,00:32:17,"['4 Glacial', '3 Electric', '4 Berserker', '2 Warden']","['Ornn', 'Jax', 'Braum', 'Volibear', 'Dr. Mundo', 'Ezreal', 'Olaf', 'Zed']"
174,2008,6,Ranked,00:28:15,"['4 Electric', '3 Poison', '1 Alchemist', '1 Avatar', '3 Berserker', '3 Glacial', '2 Ranger']","['Ornn', 'Volibear', 'Dr. Mundo', 'Ezreal', 'Olaf', 'Twitch', 'Singed', 'Lux']"
175,2008,2,Ranked,00:32:27,"['6 Mage', '2 Mountain', '4 Ocean', '4 Warden']","['Taliyah', 'Vladimir', 'Syndra', 'LeBlanc', 'Thresh', 'Nautilus', 'Brand', 'Malphite', 'Amumu']"
176,2008,2,Ranked,00:33:36,[],['Brand']
177,2008,5,Normal,00:28:57,"['2 Lunar', '5 Light', '2 Mystic', '2 Warden']","['Nasus', 'Leona', 'Jax', 'Aatrox', 'Karma', 'Soraka', 'Yorick']"
178,2008,2,Normal,00:38:48,"['6 Shadow', '1 Avatar', '3 Mystic']","['Senna', 'Kindred', 'Sion', 'Karma', 'Dr. Mundo', 'Janna', 'Master Yi', 'Lux']"
179,2008,1,Ranked,00:33:25,"['6 Shadow', '4 Mystic', '2 Lunar', '1 Avatar', '2 Warden']","['Leona', 'Kindred', 'Karma', 'Veigar', 'Sion', 'Janna', 'Nami', 'Master Yi', 'Lux']"
180,2008,1,Ranked,00:38:58,"['2 Lunar', '2 Mountain', '3 Assassin', '2 Desert', '2 Mystic', '2 Blademaster', '2 Warden', '2 Wind']","['Leona', 'LeBlanc', 'Yasuo', 'Karma', 'Qiyana', 'Sivir', 'Janna', 'Khazix', 'Malphite']"
181,925,2,Ranked,00:36:06,"['6 Shadow', '3 Inferno', '2 Mystic']","['Malzahar', 'Senna', 'Kindred', 'Veigar', 'Sion', 'Annie', 'Janna', 'Master Yi']"
182,925,4,Ranked,00:30:40,"['2 Mountain', '4 Ocean', '4 Warden', '5 Mage']","['Taliyah', 'Vladimir', 'Syndra', 'Thresh', 'Nautilus', 'Brand', 'Malphite', 'Taric']"
183,925,1,Ranked,00:31:56,"['6 Shadow', '2 Mystic', '2 Warden']","['Malzahar', 'Senna', 'Kindred', 'Sion', 'Veigar', 'Malphite', 'Nami', 'Taric', 'Master Yi']"
184,925,4,Ranked,00:30:00,"['6 Ocean', '1 Avatar', '4 Warden']","['Thresh', 'Syndra', 'Nautilus', 'Brand', 'Nami', 'Taric', 'Amumu', 'Lux']"
185,925,6,Ranked,00:26:35,"['1 Avatar', '3 Electric', '3 Wind', '3 Warden', '2 Mystic']","['Ornn', 'Volibear', 'Karma', 'Janna', 'Malphite', 'Twitch', 'Zed', 'Lux']"
186,925,5,Ranked,00:29:10,"['1 Avatar', '4 Ocean', '4 Warden', '3 Inferno', '2 Mystic']","['Syndra', 'Thresh', 'Karma', 'Nautilus', 'Amumu', 'Nami', 'Taric', 'Lux']"
187,925,1,Ranked,00:35:12,"['4 Electric', '3 Poison', '1 Alchemist', '1 Avatar', '2 Mystic']","['Ornn', 'Dr. Mundo', 'Twitch', 'Janna', 'Nami', 'Singed', 'Zed', 'Lux']"
188,925,2,Ranked,00:35:12,"['6 Shadow', '3 Inferno', '2 Mystic', '2 Warden']","['Malzahar', 'Senna', 'Kindred', 'Sion', 'Veigar', 'Nami', 'Amumu', 'Master Yi', 'Taric']"
189,925,6,Ranked,00:25:19,"['3 Poison', '1 Alchemist', '1 Avatar', '4 Ranger', '3 Crystal', '3 Inferno']","['Varus', 'Dr. Mundo', 'Kindred', 'Ashe', 'Twitch', 'Amumu', 'Singed', 'Lux']"
190,925,5,Ranked,00:29:36,"['3 Poison', '1 Alchemist', '3 Ocean', '3 Warden', '2 Mystic']","['Thresh', 'Dr. Mundo', 'Nautilus', 'Twitch', 'Janna', 'Malphite', 'Nami', 'Singed']"
191,696,2,Ranked,00:37:14,"['7 Shadow', '1 Avatar', '2 Mystic', '2 Blademaster', '2 Wind']","['Malzahar', 'Yasuo', 'Sion', 'Veigar', 'Kindred', 'Janna', 'Master Yi', 'Lux']"
192,696,7,Ranked,00:26:28,"['4 Blademaster', '2 Desert', '2 Mystic', '2 Wind']","['Braum', 'Yasuo', 'Aatrox', 'Azir', 'Sivir', 'Janna', 'Master Yi']"
193,696,7,Ranked,00:26:24,"['3 Poison', '1 Alchemist', '5 Berserker', '2 Desert', '2 Glacial']","['Renekton', 'Jax', 'Volibear', 'Dr. Mundo', 'Twitch', 'Khazix', 'Olaf', 'Singed']"
194,696,2,Ranked,00:36:25,"['3 Electric', '3 Light', '3 Assassin', '2 Mystic', '2 Warden']","['Nasus', 'Ornn', 'Volibear', 'Volibear', 'Qiyana', 'Soraka', 'Janna', 'Khazix', 'Zed']"
195,696,3,Ranked,00:32:45,"['3 Poison', '4 Ranger', '3 Inferno', '2 Crystal', '2 Warden']","[""Kog'Maw"", 'Varus', 'Dr. Mundo', 'Kindred', 'Ashe', 'Twitch', 'Amumu', 'Taric']"
196,696,1,Ranked,00:33:52,"['6 Mage', '4 Ocean', '3 Inferno', '2 Warden']","['Taliyah', 'Vladimir', 'Syndra', 'Nautilus', 'Veigar', 'Annie', 'Brand', 'Nami', 'Amumu']"
197,696,7,Ranked,00:25:04,"['3 Poison', '1 Alchemist', '4 Ranger', '3 Inferno', '2 Crystal']","['Varus', 'Dr. Mundo', 'Kindred', 'Twitch', 'Annie', 'Ashe', 'Singed', 'Taric']"
198,696,4,Ranked,00:35:00,"['2 Mountain', '3 Assassin', '3 Summoner', '2 Desert', '2 Mystic']","['Azir', 'Karma', 'Qiyana', 'Malphite', 'Janna', 'Khazix', 'Yorick', 'Zed']"
199,696,7,Ranked,00:26:32,"['2 Mountain', '3 Electric', '3 Assassin', '2 Mystic', '2 Warden']","['Ornn', 'Volibear', 'Qiyana', 'Karma', 'Malphite', 'Khazix', 'Master Yi', 'Zed']"
200,696,2,Ranked,00:32:56,"['1 Avatar', '6 Inferno', '3 Shadow', '3 Summoner', '2 Mystic', '2 Ranger']","['Zyra', 'Malzahar', 'Varus', 'Kindred', 'Janna', 'Annie', 'Master Yi', 'Lux']"
201,1599,2,Ranked,00:36:40,"['2 Lunar', '1 Avatar', '4 Glacial', '3 Electric', '3 Berserker', '2 Mystic', '2 Warden']","['Leona', 'Ornn', 'Volibear', 'Karma', 'Sion', 'Olaf', 'Nami', 'Zed', 'Lux']"
202,1599,1,Ranked,00:35:27,"['6 Inferno', '3 Shadow', '3 Summoner', '2 Ranger']","['Diana', 'Zyra', 'Malzahar', 'Varus', 'Kindred', 'Sion', 'Sion', 'Annie', 'Taric']"
203,1599,4,Ranked,00:25:56,"['3 Druid', '4 Woodland', '3 Assassin', '2 Desert']","['Diana', 'Ivern', 'Maokai', 'LeBlanc', 'Neeko', 'Azir', 'Khazix']"
204,1599,6,Ranked,00:27:15,"['4 Inferno', '4 Summoner', '3 Shadow', '2 Ranger']","['Zyra', 'Zyra', 'Varus', 'Malzahar', 'Sion', 'Kindred', 'Annie', 'Yorick']"
205,1599,5,Ranked,00:27:55,"['5 Inferno', '3 Shadow', '3 Summoner', '2 Ranger']","['Zyra', 'Malzahar', 'Varus', 'Kindred', 'Sion', 'Sion', 'Annie']"
206,1599,1,Ranked,00:31:52,"['6 Inferno', '3 Shadow', '3 Summoner', '2 Ranger']","['Diana', 'Zyra', 'Malzahar', 'Varus', 'Kindred', 'Sion', 'Annie', 'Brand']"
207,1599,1,Ranked,00:34:15,"['6 Inferno', '3 Shadow', '3 Summoner', '2 Ranger']","['Diana', 'Zyra', 'Malzahar', 'Varus', 'Kindred', 'Qiyana', 'Sion', 'Annie']"
208,1599,7,Ranked,00:26:36,"['4 Ranger', '3 Shadow', '2 Mystic', '2 Ocean']","['Thresh', 'Ezreal', 'Kindred', 'Sion', 'Twitch', 'Ashe', 'Master Yi', 'Nami']"
209,1599,1,Ranked,00:37:40,"['1 Alchemist', '7 Inferno', '3 Shadow', '3 Summoner', '2 Ranger']","['Diana', 'Zyra', 'Malzahar', 'Varus', 'Kindred', 'Sion', 'Annie', 'Amumu', 'Singed']"
210,1599,2,Ranked,00:34:14,"['1 Alchemist', '5 Inferno', '2 Mystic', '2 Blademaster', '2 Ranger']","['Varus', 'Kindred', 'Qiyana', 'Annie', 'Nami', 'Master Yi', 'Singed']"
211,287,4,Ranked,00:31:05,"['4 Mystic', '2 Lunar', '4 Blademaster', '2 Desert', '2 Warden', '2 Wind']","['Leona', 'Yasuo', 'Karma', 'Azir', 'Sivir', 'Soraka', 'Janna', 'Master Yi']"
212,287,6,Ranked,00:30:35,"['2 Lunar', '6 Light', '2 Mystic', '2 Warden']","['Nasus', 'Leona', 'Vayne', 'Aatrox', 'Karma', 'Soraka', 'Lucian', 'Yorick']"
213,287,2,Ranked,00:37:36,"['2 Lunar', '6 Light', '4 Warden', '2 Mystic']","['Leona', 'Nasus', 'Vayne', 'Aatrox', 'Karma', 'Soraka', 'Lucian', 'Yorick', 'Taric']"
214,287,7,Ranked,00:25:08,"['2 Lunar', '3 Inferno', '3 Shadow', '2 Mystic', '2 Ranger']","['Leona', 'Malzahar', 'Varus', 'Karma', 'Kindred', 'Sion', 'Annie', 'Nami']"
215,287,5,Ranked,00:28:40,"['2 Lunar', '2 Soulbound', '6 Light', '2 Mystic', '2 Warden']","['Leona', 'Nasus', 'Vayne', 'Senna', 'Karma', 'Soraka', 'Lucian', 'Yorick']"
216,287,5,Ranked,00:30:25,"['3 Poison', '3 Predator', '1 Alchemist', '2 Crystal', '2 Steel', '2 Ranger']","[""Kog'Maw"", 'Skarner', ""Rek'Sai"", 'Nocturne', 'Ashe', 'Twitch', 'Singed']"
217,287,6,Ranked,00:29:07,"['2 Mountain', '5 Ocean', '4 Mage', '3 Warden', '2 Mystic']","['Taliyah', 'Vladimir', 'Syndra', 'Thresh', 'Nautilus', 'Janna', 'Brand', 'Malphite', 'Nami']"
218,287,2,Ranked,00:36:53,"['6 Mage', '2 Mountain', '4 Ocean', '2 Mystic', '2 Warden']","['Taliyah', 'Vladimir', 'Syndra', 'Nautilus', 'Brand', 'Janna', 'Malphite', 'Nami']"
219,287,3,Ranked,00:35:42,"['4 Steel', '3 Poison', '3 Predator', '1 Alchemist', '1 Avatar', '2 Crystal', '2 Ranger']","[""Kog'Maw"", 'Skarner', ""Rek'Sai"", 'Nocturne', 'Twitch', 'Ashe', 'Singed', 'Lux']"
220,287,4,Ranked,00:32:02,"['2 Lunar', '3 Summoner', '2 Desert', '2 Mystic', '2 Wind']","['Leona', 'Azir', 'Karma', 'Qiyana', 'Janna', 'Annie', 'Khazix', 'Yorick']"
221,1190,1,Ranked,00:36:15,"['4 Mystic', '4 Blademaster', '3 Desert', '2 Wind']","['Yasuo', 'Azir', 'Karma', 'Soraka', 'Sivir', 'Janna', 'Khazix', 'Master Yi']"
222,1190,6,Ranked,00:26:26,"['4 Crystal', '1 Avatar', '4 Ranger', '2 Glacial', '2 Warden']","['Braum', 'Skarner', 'Varus', 'Ezreal', 'Ashe', 'Malphite', 'Twitch', 'Lux']"
223,1190,2,Ranked,00:33:45,"['4 Desert', '4 Mystic', '4 Blademaster', '2 Wind']","['Renekton', 'Yasuo', 'Azir', 'Karma', 'Sivir', 'Janna', 'Khazix', 'Master Yi', 'Nami']"
224,1190,2,Ranked,00:32:31,"['1 Alchemist', '3 Electric', '3 Warden', '2 Crystal', '2 Mystic', '2 Glacial']","['Ornn', 'Braum', 'Volibear', 'Karma', 'Ashe', 'Janna', 'Singed', 'Taric', 'Zed']"
225,1190,3,Ranked,00:32:40,"['4 Mystic', '1 Avatar', '3 Electric', '3 Wind', '3 Light']","['Ornn', 'Volibear', 'Karma', 'Soraka', 'Janna', 'Yorick', 'Nami', 'Zed', 'Lux']"
226,1190,8,Ranked,00:24:37,"['3 Poison', '1 Alchemist', '4 Ranger', '2 Glacial']","['Braum', 'Varus', 'Dr. Mundo', 'Ezreal', 'Kindred', 'Twitch', 'Singed']"
227,1190,4,Ranked,00:30:55,"['1 Alchemist', '6 Inferno', '3 Shadow', '3 Summoner', '2 Ranger']","['Diana', 'Zyra', 'Malzahar', 'Varus', 'Kindred', 'Sion', 'Annie', 'Singed']"
228,1190,4,Ranked,00:30:30,"['3 Poison', '1 Alchemist', '3 Electric', '2 Mystic']","['Ornn', 'Volibear', 'Dr. Mundo', 'Karma', 'Soraka', 'Twitch', 'Singed', 'Zed']"
229,1190,2,Ranked,00:32:39,"['1 Alchemist', '4 Glacial', '4 Warden', '3 Electric', '2 Mystic']","['Ornn', 'Braum', 'Volibear', 'Ezreal', 'Soraka', 'Janna', 'Malphite', 'Singed', 'Zed']"
230,1190,8,Ranked,00:25:41,"['5 Berserker', '2 Desert', '2 Glacial']","['Jax', 'Volibear', 'Azir', 'Dr. Mundo', 'Sion', 'Khazix', 'Olaf']"
231,961,8,Ranked,00:27:50,"['7 Light', '2 Mystic', '2 Warden', '2 Wind']","['Nasus', 'Vayne', 'Qiyana', 'Soraka', 'Yorick', 'Janna', 'Lucian', 'Amumu']"
232,961,2,Ranked,00:34:06,"['3 Poison', '3 Predator', '3 Crystal', '2 Steel', '2 Ranger', '2 Warden']","[""Kog'Maw"", 'Braum', ""Rek'Sai"", 'Skarner', 'Nocturne', 'Dr. Mundo', 'Ashe', 'Twitch', 'Taric']"
233,961,5,Ranked,00:28:43,"['6 Inferno', '3 Shadow', '3 Summoner', '2 Ranger']","['Zyra', 'Malzahar', 'Varus', 'Kindred', 'Sion', 'Annie', 'Brand', 'Amumu']"
234,961,5,Ranked,00:31:18,"['3 Assassin', '3 Light', '3 Summoner', '2 Desert', '2 Warden']","['Soraka', 'Azir', 'Qiyana', 'Khazix', 'Yorick', 'Amumu', 'Zed', 'Taric']"
235,961,6,Ranked,00:27:41,"['6 Light', '2 Mystic', '2 Warden']","['Nasus', 'Jax', 'Aatrox', 'Karma', 'Soraka', 'Lucian', 'Lucian', 'Yorick']"
236,961,1,Ranked,00:37:14,"['6 Light', '3 Summoner', '2 Mystic']","['Nasus', 'Vayne', 'Aatrox', 'Azir', 'Karma', 'Soraka', 'Annie', 'Yorick', 'Yorick']"
237,961,3,Ranked,00:34:08,"['4 Mystic', '6 Light', '2 Blademaster', '2 Warden']","['Nasus', 'Jax', 'Aatrox', 'Soraka', 'Janna', 'Yorick', 'Master Yi', 'Nami']"
238,961,4,Ranked,00:29:36,"['2 Lunar', '6 Light', '2 Mystic', '2 Warden']","['Leona', 'Nasus', 'Vayne', 'Aatrox', 'Karma', 'Soraka', 'Lucian', 'Yorick']"
239,961,1,Ranked,00:37:28,"['4 Mystic', '6 Light']","['Nasus', 'Vayne', 'Karma', 'Soraka', 'Lucian', 'Yorick', 'Yorick', 'Nami', 'Master Yi']"
240,961,4,Ranked,00:31:13,"['3 Poison', '1 Alchemist', '3 Light', '3 Ranger', '3 Shadow', '2 Mystic', '2 Blademaster']","['Vayne', 'Aatrox', 'Dr. Mundo', 'Kindred', 'Sion', 'Twitch', 'Master Yi', 'Nami', 'Singed']"
241,552,8,Ranked,00:22:57,"['3 Summoner', '2 Desert', '2 Electric', '2 Ocean', '2 Warden']","['Ornn', 'Volibear', 'Azir', 'Nautilus', 'Qiyana', 'Annie', 'Khazix', 'Yorick']"
242,552,2,Ranked,00:32:24,"['4 Electric', '1 Avatar', '3 Assassin', '3 Summoner', '2 Desert', '2 Warden']","['Ornn', 'Azir', 'Qiyana', 'Annie', 'Khazix', 'Taric', 'Taric', 'Zed', 'Lux']"
243,552,1,Ranked,00:33:09,"['6 Shadow', '3 Mystic', '2 Blademaster', '2 Wind']","['Yasuo', 'Malzahar', 'Senna', 'Karma', 'Veigar', 'Kindred', 'Sion', 'Janna', 'Master Yi']"
244,552,2,Ranked,00:35:37,"['4 Electric', '2 Lunar', '1 Avatar', '3 Assassin', '3 Summoner', '2 Desert', '2 Warden']","['Leona', 'Ornn', 'Karma', 'Qiyana', 'Azir', 'Annie', 'Khazix', 'Zed', 'Lux']"
245,552,3,Ranked,00:32:49,"['2 Lunar', '3 Electric', '3 Assassin', '3 Summoner', '2 Desert', '2 Mystic', '2 Warden']","['Leona', 'Ornn', 'Volibear', 'Azir', 'Karma', 'Janna', 'Annie', 'Khazix', 'Zed']"
246,552,6,Ranked,00:26:45,"['3 Poison', '1 Alchemist', '4 Ranger', '3 Warden', '2 Crystal', '2 Glacial']","['Braum', 'Dr. Mundo', 'Ezreal', 'Kindred', 'Ashe', 'Twitch', 'Singed', 'Taric']"
247,552,7,Ranked,00:28:40,"['6 Shadow', '2 Mystic']","['Malzahar', 'Senna', 'Kindred', 'Sion', 'Veigar', 'Janna', 'Master Yi', 'Taric']"
248,552,3,Ranked,00:31:35,"['6 Shadow', '2 Mystic', '2 Blademaster', '2 Wind']","['Yasuo', 'Malzahar', 'Senna', 'Kindred', 'Sion', 'Veigar', 'Janna', 'Master Yi']"
249,552,8,Ranked,00:24:20,"['4 Shadow', '3 Inferno', '3 Summoner']","['Zyra', 'Malzahar', 'Neeko', 'Senna', 'Kindred', 'Sion', 'Janna', 'Annie']"
250,552,7,Ranked,00:26:07,"['6 Shadow', '2 Mystic', '2 Blademaster', '2 Wind']","['Senna', 'Malzahar', 'Yasuo', 'Kindred', 'Sion', 'Veigar', 'Janna', 'Master Yi']"
